s0-dp,s1-dp,s2-dp,s3-dp,s4-dp,s5-dp,s6-dp,s7-dp,s8-dp,s9-dp,s10-dp,s11-dp,s12-dp,s13-dp,s14-dp,s15-dp
5.896800000000001,4.811999999999999,10.640836363636364,20.501509090909092,21.58609090909091,26.50707272727273,30.414763636363634,25.90816363636364,29.603836363636365,25.432581818181816,27.483818181818183,23.583818181818184,20.564836363636363,24.950509090909094,13.235945454545455,6.578018181818182
10.949509090909093,0.3836727272727273,6.212509090909091,16.07318181818182,17.157763636363637,22.078745454545455,25.986436363636365,30.966981818181818,34.66265454545455,30.491400000000002,32.53652727272728,28.63647272727273,25.61749090909091,30.00321818181818,18.28865454545455,11.630672727272728
17.56887272727273,7.0131272727272735,2.3933454545454547,13.8564,14.941036363636364,19.861963636363637,23.769654545454546,36.22347272727273,39.55903636363636,31.671818181818182,39.155890909090914,35.255890909090915,32.23685454545455,36.622581818181814,24.908018181818186,18.25009090909091
18.251236363636362,7.69549090909091,3.0757090909090907,8.729672727272728,9.814309090909093,14.735236363636366,18.642927272727274,31.096745454545456,34.432309090909094,38.811654545454545,39.83825454545455,35.938199999999995,32.91921818181818,37.304945454545454,25.590381818181818,18.9324
14.884145454545456,10.264527272727273,6.769636363636364,5.661763636363636,6.070363636363636,11.79338181818182,15.701072727272727,28.15489090909091,31.490454545454547,35.869800000000005,42.14569090909091,38.50723636363637,35.48825454545455,39.87392727272727,28.159418181818182,21.501436363636365
14.916272727272727,14.541872727272727,11.047036363636364,5.200800000000001,2.574054545454546,8.884690909090908,12.792381818181818,25.2462,28.58176363636364,32.96110909090909,39.237,33.33670909090909,30.13625454545455,34.5163090909091,23.87307272727273,17.215145454545453
23.230145454545454,24.269236363636367,20.774345454545458,14.928109090909093,9.258654545454545,3.1701272727272727,7.0778181818181825,19.53158181818182,22.867145454545454,27.246490909090912,33.52238181818182,32.541872727272725,29.341418181818185,33.721472727272726,27.392236363636364,23.88376363636364
22.794381818181822,22.418127272727272,18.923236363636363,13.077,7.407545454545455,1.3190181818181819,6.342709090909091,18.796527272727275,22.13209090909091,26.511436363636367,32.787327272727275,31.482654545454547,28.282145454545457,32.6622,26.332963636363637,22.824490909090912
25.597254545454547,29.334545454545456,25.839709090909096,19.993472727272728,14.323963636363636,9.81190909090909,10.556072727272728,9.872181818181819,13.207745454545456,17.58709090909091,23.862981818181822,27.588709090909095,30.4212,34.78816363636364,28.562509090909092,24.821072727272732
31.845654545454547,31.469345454545458,27.974454545454545,22.12821818181818,16.458763636363635,11.946654545454546,6.052254545454546,19.506000000000004,22.841563636363635,27.220909090909092,33.4968,37.222581818181816,33.48981818181819,37.86987272727273,31.32529090909091,27.816818181818185
28.217127272727275,34.802127272727276,37.59403636363636,31.747745454545456,26.07829090909091,21.566181818181818,15.671781818181818,3.756490909090909,7.092054545454546,11.471400000000003,17.74729090909091,21.47307272727273,24.30550909090909,28.672527272727276,25.62894545454546,23.871709090909093
3.571145454545455,8.09978181818182,13.92207272727273,14.161200000000001,15.25909090909091,21.4368,24.087763636363636,21.82832727272727,25.524,21.352745454545456,26.77581818181818,22.875818181818182,19.856836363636365,24.242509090909092,12.527945454545454,5.870018181818182
31.925018181818185,36.771927272727275,33.27703636363636,27.4308,21.76129090909091,17.249236363636363,11.354781818181818,10.592672727272728,13.928236363636364,18.30758181818182,24.583472727272728,28.309254545454547,31.141745454545458,35.50870909090909,29.712600000000002,27.579654545454545
26.47309090909091,33.05809090909091,37.16972727272727,31.32349090909091,25.653981818181823,21.141927272727273,15.24747272727273,3.332181818181818,1.4932363636363637,6.1098,12.38569090909091,16.11147272727273,18.943963636363634,23.310927272727273,23.884909090909094,22.127672727272728
27.385636363636365,33.970636363636366,39.792927272727276,33.41110909090909,33.552763636363636,28.687309090909093,23.146254545454546,13.061236363636363,6.491018181818182,3.231,9.506890909090908,13.232672727272726,16.065109090909093,20.432127272727275,24.79745454545455,23.040218181818183
31.849963636363636,38.43496363636364,44.25725454545455,38.97829090909091,36.46249090909091,34.25449090909091,34.5264,24.441381818181817,18.782400000000003,16.028072727272725,6.734018181818183,10.459800000000001,13.292290909090909,17.659254545454548,21.65149090909091,27.66398181818182
27.602345454545457,34.18734545454546,40.009690909090914,34.730672727272726,32.21487272727273,30.00687272727273,30.27878181818182,20.193763636363638,14.534781818181818,11.780454545454546,2.4864545454545457,6.2121818181818185,9.044672727272728,13.411636363636365,17.403872727272727,23.416363636363638
24.674890909090912,31.259890909090913,37.082181818181816,37.723527272727274,35.156836363636366,32.94878181818182,33.45376363636364,23.368745454545454,17.709763636363636,14.955490909090909,7.201636363636363,3.284727272727273,6.117163636363637,10.484181818181819,14.476418181818183,20.488909090909093
22.047,28.632,34.454290909090915,35.095636363636366,32.52894545454546,30.32089090909091,30.825872727272728,20.740854545454546,15.081872727272726,12.3276,4.573745454545455,0.6568363636363637,3.4892727272727275,7.85629090909091,11.848527272727274,17.86096363636364
19.75069090909091,26.33569090909091,32.15803636363636,32.188309090909094,29.672563636363638,27.46456363636364,32.48825454545455,24.797072727272727,18.788618181818187,16.03429090909091,8.280436363636364,4.380436363636364,1.1799272727272727,5.559981818181819,9.552218181818183,15.56470909090909
14.903618181818182,21.488672727272732,27.310963636363635,27.95230909090909,29.0502,29.674036363636365,34.69778181818182,27.50394545454546,22.958727272727273,20.204400000000003,12.450545454545455,8.550545454545455,5.531509090909091,0.7129636363636364,4.7052000000000005,10.717636363636364
11.506363636363636,18.091363636363635,23.913709090909094,24.555054545454546,25.652890909090907,26.27678181818182,31.30047272727273,24.106636363636365,24.704836363636364,20.53358181818182,16.753145454545454,12.85309090909091,9.834109090909092,14.219836363636364,1.3078909090909092,7.3203818181818185
11.293800000000001,17.878800000000005,23.701090909090908,24.342436363636367,25.440327272727274,25.603963636363638,30.62770909090909,23.433818181818186,24.032018181818184,19.860763636363636,16.034345454545456,12.134345454545455,9.115309090909092,13.501036363636366,0.6814363636363637,7.107818181818183
6.878127272727273,13.463127272727274,19.285418181818184,19.92676363636364,21.024654545454545,24.906927272727273,29.93067272727273,24.003818181818183,27.69943636363637,23.528181818181817,24.255163636363637,20.355109090909092,17.336127272727275,21.721854545454548,10.007290909090909,2.6921454545454546
